id,title,release_date,budget,revenue,budget_clean,revenue_clean,release_date_clean,release_year,release_month,budget_missing_flag,revenue_missing_flag,suspicious_flag,financial_status
28059,SubUrbia,02/07/1996,0,656747.0,,656747.0,1996-02-07,1996.0,2.0,True,False,True,Revenue Only
1968,Fools Rush In,02/14/1997,0,29481428.0,,29481428.0,1997-02-14,1997.0,2.0,True,False,True,Revenue Only
25624,Rosewood,21-02-1997,0,13130349.0,,13130349.0,1997-02-21,1997.0,2.0,True,False,True,Revenue Only
21915,Booty Call,1997-02-26,0,20060051.0,,20060051.0,1997-02-26,1997.0,2.0,True,False,True,Revenue Only
50091,Boys Life 2,07-03-1997,,532654.0,,532654.0,1997-07-03,1997.0,7.0,True,False,True,Revenue Only
10003,The Saint,04/03/1997,0,118063304.0,,118063304.0,1997-04-03,1997.0,4.0,True,False,True,Revenue Only
4477,The Devil's Own,1997-03-12,,140807547.0,,140807547.0,1997-03-12,1997.0,3.0,True,False,True,Revenue Only
18423,B.A.P.S.,03/28/1997,,7240837.0,,7240837.0,1997-03-28,1997.0,3.0,True,False,True,Revenue Only
6499,Turbo: A Power Rangers Movie,1997-03-27,,17979739.0,,17979739.0,1997-03-27,1997.0,3.0,True,False,True,Revenue Only
50512,Anna Karenina,1997-04-04,,791830.0,,791830.0,1997-04-04,1997.0,4.0,True,False,True,Revenue Only
12723,Inventing the Abbotts,04/04/1997,0,5926128.0,,5926128.0,1997-04-04,1997.0,4.0,True,False,True,Revenue Only
9360,Anaconda,1997-04-11,0,136885767.0,,136885767.0,1997-04-11,1997.0,4.0,True,False,True,Revenue Only
9434,Grosse Pointe Blank,04/11/1997,0,28084357.0,,28084357.0,1997-04-11,1997.0,4.0,True,False,True,Revenue Only
118991,Keys to Tulsa,1997-04-11,0,57252.0,,57252.0,1997-04-11,1997.0,4.0,True,False,True,Revenue Only
9611,Romy and Michele's High School Reunion,25-04-1997,0,29235353.0,,29235353.0,1997-04-25,1997.0,4.0,True,False,True,Revenue Only
816,Austin Powers: International Man of Mystery,02-05-1997,0,67683989.0,,67683989.0,1997-02-05,1997.0,2.0,True,False,True,Revenue Only
1811,Nowhere,1997-05-09,0,27354.0,,27354.0,1997-05-09,1997.0,5.0,True,False,True,Revenue Only
60082,Sprung,05/14/1997,0,7553105.0,,7553105.0,1997-05-14,1997.0,5.0,True,False,True,Revenue Only
50850,The Second Jungle Book: Mowgli & Baloo,05/16/1997,0,479099.0,,479099.0,1997-05-16,1997.0,5.0,True,False,True,Revenue Only
2058,Addicted to Love,23-05-1997,0,34673095.0,,34673095.0,1997-05-23,1997.0,5.0,True,False,True,Revenue Only
107743,Wedding Bell Blues,1996-10-18,0,44000.0,,44000.0,1996-10-18,1996.0,10.0,True,False,True,Revenue Only
415,Batman & Robin,06/20/1997,0,238207122.0,,238207122.0,1997-06-20,1997.0,6.0,True,False,True,Revenue Only
17834,A Simple Wish,07/11/1997,0,8345056.0,,8345056.0,1997-07-11,1997.0,7.0,True,False,True,Revenue Only
9387,Conan the Barbarian,02-04-1982,,79114085.0,,79114085.0,1982-02-04,1982.0,2.0,True,False,True,Revenue Only
2142,Cop Land,15-08-1997,0,44862187.0,,44862187.0,1997-08-15,1997.0,8.0,True,False,True,Revenue Only
10336,Spawn,31-07-1997,0,87840042.0,,87840042.0,1997-07-31,1997.0,7.0,True,False,True,Revenue Only
4961,Mimic,22-08-1997,0,25480490.0,,25480490.0,1997-08-22,1997.0,8.0,True,False,True,Revenue Only
9433,The Edge,09/06/1997,0,43312294.0,,43312294.0,1997-09-06,1997.0,9.0,True,False,True,Revenue Only
9437,Kiss the Girls,1997-10-03,0,60527873.0,,60527873.0,1997-10-03,1997.0,10.0,True,False,True,Revenue Only
75250,The Locusts,10/03/1997,0,10082.0,,10082.0,1997-10-03,1997.0,10.0,True,False,True,Revenue Only
28353,Def Jam's How to Be a Player,1997-08-06,,13960203.0,,13960203.0,1997-08-06,1997.0,8.0,True,False,True,Revenue Only
25099,"Fast, Cheap & Out of Control",03-10-1997,0,832735.0,,832735.0,1997-03-10,1997.0,3.0,True,False,True,Revenue Only
45019,Washington Square,10-10-1997,0,1.0,,1.0,1997-10-10,1997.0,10.0,True,False,True,Revenue Only
29911,FairyTale: A True Story,01-01-1997,0,14000000.0,,14000000.0,1997-01-01,1997.0,1.0,True,False,True,Revenue Only
9827,Phantoms,23-01-1998,0,5624282.0,,5624282.0,1998-01-23,1998.0,1.0,True,False,True,Revenue Only
14398,Gang Related,10/08/1997,0,5790448.0,,5790448.0,1997-10-08,1997.0,10.0,True,False,True,Revenue Only
4995,Boogie Nights,1997-09-11,0,43101594.0,,43101594.0,1997-09-11,1997.0,9.0,True,False,True,Revenue Only
38904,Mrs. Dalloway,09/01/1997,0,3309421.0,,3309421.0,1997-09-01,1997.0,9.0,True,False,True,Revenue Only
597,Titanic,11/18/1997,,1845034188.0,,1845034188.0,1997-11-18,1997.0,11.0,True,False,True,Revenue Only
26941,Afterglow,26-12-1997,,2465960.0,,2465960.0,1997-12-26,1997.0,12.0,True,False,True,Revenue Only
12538,Senseless,02/20/1998,0,13035599.0,,13035599.0,1998-02-20,1998.0,2.0,True,False,True,Revenue Only
54007,Star Kid,01/16/1997,0,7.0,,7.0,1997-01-16,1997.0,1.0,True,False,True,Revenue Only
9490,Half Baked,16-01-1998,0,17460020.0,,17460020.0,1998-01-16,1998.0,1.0,True,False,True,Revenue Only
9411,Fallen,01/16/1998,0,25232289.0,,25232289.0,1998-01-16,1998.0,1.0,True,False,True,Revenue Only
25719,Shooting Fish,08/22/1997,,302204.0,,302204.0,1997-08-22,1997.0,8.0,True,False,True,Revenue Only
21253,Four Days in September,1997-05-01,0,310724.0,,310724.0,1997-05-01,1997.0,5.0,True,False,True,Revenue Only
21736,Everest,06-03-1998,0,76447420.0,,76447420.0,1998-06-03,1998.0,6.0,True,False,True,Revenue Only
53092,"Niagara, Niagara",1997-08-30,0,168462.0,,168462.0,1997-08-30,1997.0,8.0,True,False,True,Revenue Only
44308,A Price Above Rubies,26-03-1998,0,1081957.0,,1081957.0,1998-03-26,1998.0,3.0,True,False,True,Revenue Only
32456,Two Girls and a Guy,1997-09-07,0,2057193.0,,2057193.0,1997-09-07,1997.0,9.0,True,False,True,Revenue Only
17127,The Object of My Affection,04/17/1998,0,46905889.0,,46905889.0,1998-04-17,1998.0,4.0,True,False,True,Revenue Only
40688,Meet the Deedles,1998-03-27,,4562146.0,,4562146.0,1998-03-27,1998.0,3.0,True,False,True,Revenue Only
17133,Homegrown,1998-01-01,0,271375.0,,271375.0,1998-01-01,1998.0,1.0,True,False,True,Revenue Only
1774,The Big One,1997-09-06,0,720074.0,,720074.0,1997-09-06,1997.0,9.0,True,False,True,Revenue Only
2157,Lost in Space,04/03/1998,0,136159423.0,,136159423.0,1998-04-03,1998.0,4.0,True,False,True,Revenue Only
47881,My Giant,04/10/1998,0,7985929.0,,7985929.0,1998-04-10,1998.0,4.0,True,False,True,Revenue Only
267,Live Flesh,10/28/1997,0,1535558.0,,1535558.0,1997-10-28,1997.0,10.0,True,False,True,Revenue Only
9771,Major League: Back to the Minors,17-04-1998,0,3572443.0,,3572443.0,1998-04-17,1998.0,4.0,True,False,True,Revenue Only
76330,Wild Man Blues,01/16/1997,,425788.0,,425788.0,1997-01-16,1997.0,1.0,True,False,True,Revenue Only
78373,"Dancer, Texas Pop. 81",05/01/1998,0,565592.0,,565592.0,1998-05-01,1998.0,5.0,True,False,True,Revenue Only
4415,Les Misérables,01-05-1998,0,14096321.0,,14096321.0,1998-01-05,1998.0,1.0,True,False,True,Revenue Only
18937,Quest for Camelot,15-05-1998,,38172500.0,,38172500.0,1998-05-15,1998.0,5.0,True,False,True,Revenue Only
15037,Can't Hardly Wait,12-06-1998,0,25605015.0,,25605015.0,1998-12-06,1998.0,12.0,True,False,True,Revenue Only
37636,High Art,06/12/1998,0,1929168.0,,1929168.0,1998-06-12,1998.0,6.0,True,False,True,Revenue Only
32284,Dream for an Insomniac,1996-04-18,,24.0,,24.0,1996-04-18,1996.0,4.0,True,False,True,Revenue Only
37410,Henry Fool,1997-09-07,0,1334786.0,,1334786.0,1997-09-07,1997.0,9.0,True,False,True,Revenue Only
944,Lethal Weapon 4,1998-07-10,0,285444603.0,,285444603.0,1998-07-10,1998.0,7.0,True,False,True,Revenue Only
56164,Cavalcade,08-02-1933,0,7630000.0,,7630000.0,1933-08-02,1933.0,8.0,True,False,True,Revenue Only
34106,You Can't Take It With You,1938-08-23,,7433101.0,,7433101.0,1938-08-23,1938.0,8.0,True,False,True,Revenue Only
27367,Mrs. Miniver,06/04/1942,0,13500000.0,,13500000.0,1942-06-04,1942.0,6.0,True,False,True,Revenue Only
17661,Going My Way,05/15/1944,0,16300000.0,,16300000.0,1944-05-15,1944.0,5.0,True,False,True,Revenue Only
28580,The Lost Weekend,1945-11-25,0,11000000.0,,11000000.0,1945-11-25,1945.0,11.0,True,False,True,Revenue Only
874,A Man for All Seasons,1966-12-12,,28350000.0,,28350000.0,1966-12-12,1966.0,12.0,True,False,True,Revenue Only
10633,In the Heat of the Night,1967-08-02,0,27379978.0,,27379978.0,1967-08-02,1967.0,8.0,True,False,True,Revenue Only
3116,Midnight Cowboy,05/25/1969,,44785053.0,,44785053.0,1969-05-25,1969.0,5.0,True,False,True,Revenue Only
12102,Kramer vs. Kramer,12/18/1979,,106260000.0,,106260000.0,1979-12-18,1979.0,12.0,True,False,True,Revenue Only
746,The Last Emperor,1987-10-21,,43984230.0,,43984230.0,1987-10-21,1987.0,10.0,True,False,True,Revenue Only
10160,A Nightmare on Elm Street 5: The Dream Child,1989-08-11,0,22168359.0,,22168359.0,1989-08-11,1989.0,8.0,True,False,True,Revenue Only
9728,Friday the 13th Part III,08/13/1982,0,36690067.0,,36690067.0,1982-08-13,1982.0,8.0,True,False,True,Revenue Only
10281,Friday the 13th Part VII: The New Blood,05/13/1988,,19170001.0,,19170001.0,1988-05-13,1988.0,5.0,True,False,True,Revenue Only
39929,Hello Mary Lou: Prom Night II,11/13/1987,0,2683519.0,,2683519.0,1987-11-13,1987.0,11.0,True,False,True,Revenue Only
9552,The Exorcist,26-12-1973,,441306145.0,,441306145.0,1973-12-26,1973.0,12.0,True,False,True,Revenue Only
11587,The Exorcist III,17-08-1990,0,39024251.0,,39024251.0,1990-08-17,1990.0,8.0,True,False,True,Revenue Only
941,Lethal Weapon,03/06/1987,0,120207127.0,,120207127.0,1987-03-06,1987.0,3.0,True,False,True,Revenue Only
942,Lethal Weapon 2,07/07/1989,,227853986.0,,227853986.0,1989-07-07,1989.0,7.0,True,False,True,Revenue Only
943,Lethal Weapon 3,1992-05-15,,321731527.0,,321731527.0,1992-05-15,1992.0,5.0,True,False,True,Revenue Only
928,Gremlins 2: The New Batch,1990-06-15,0,41482207.0,,41482207.0,1990-06-15,1990.0,6.0,True,False,True,Revenue Only
9340,The Goonies,06-06-1985,0,61503218.0,,61503218.0,1985-06-06,1985.0,6.0,True,False,True,Revenue Only
12101,Soylent Green,04/19/1973,0,3600000.0,,3600000.0,1973-04-19,1973.0,4.0,True,False,True,Revenue Only
165,Back to the Future Part II,11/20/1989,,332000000.0,,332000000.0,1989-11-20,1989.0,11.0,True,False,True,Revenue Only
196,Back to the Future Part III,1990-05-25,,244527583.0,,244527583.0,1990-05-25,1990.0,5.0,True,False,True,Revenue Only
9424,Disturbing Behavior,07/24/1998,,17507368.0,,17507368.0,1998-07-24,1998.0,7.0,True,False,True,Revenue Only
17539,Billy's Hollywood Screen Kiss,24-07-1998,0,2020700.0,,2020700.0,1998-07-24,1998.0,7.0,True,False,True,Revenue Only
11164,D2: The Mighty Ducks,25-03-1994,,45610410.0,,45610410.0,1994-03-25,1994.0,3.0,True,False,True,Revenue Only
24736,A Far Off Place,12-03-1993,0,12890752.0,,12890752.0,1993-12-03,1993.0,12.0,True,False,True,Revenue Only
10122,Flight of the Navigator,1986-07-30,0,18564613.0,,18564613.0,1986-07-30,1986.0,7.0,True,False,True,Revenue Only
11158,Honey I Blew Up the Kid,16-07-1992,0,58662452.0,,58662452.0,1992-07-16,1992.0,7.0,True,False,True,Revenue Only
14013,BASEketball,1998-07-28,0,7027290.0,,7027290.0,1998-07-28,1998.0,7.0,True,False,True,Revenue Only
10849,The Purple Rose of Cairo,01-03-1985,,10631333.0,,10631333.0,1985-01-03,1985.0,1.0,True,False,True,Revenue Only
5961,Fanny & Alexander,1982-12-17,0,4971340.0,,4971340.0,1982-12-17,1982.0,12.0,True,False,True,Revenue Only
47908,The Trip to Bountiful,12/20/1985,0,7218340.0,,7218340.0,1985-12-20,1985.0,12.0,True,False,True,Revenue Only
11974,The 'Burbs,02/17/1989,0,36602000.0,,36602000.0,1989-02-17,1989.0,2.0,True,False,True,Revenue Only
35144,The Journey of Natty Gann,1985-09-25,0,2135577.0,,2135577.0,1985-09-25,1985.0,9.0,True,False,True,Revenue Only
10340,Lady and the Tramp,06/16/1955,0,93600000.0,,93600000.0,1955-06-16,1955.0,6.0,True,False,True,Revenue Only
10437,The Muppet Christmas Carol,10-12-1992,,27281507.0,,27281507.0,1992-10-12,1992.0,10.0,True,False,True,Revenue Only
14822,Return from Witch Mountain,1978-03-10,0,16393000.0,,16393000.0,1978-03-10,1978.0,3.0,True,False,True,Revenue Only
24808,Something Wicked This Way Comes,29-04-1983,,5656087.0,,5656087.0,1983-04-29,1983.0,4.0,True,False,True,Revenue Only
65158,Squanto: A Warrior's Tale,28-10-1994,0,3337685.0,,3337685.0,1994-10-28,1994.0,10.0,True,False,True,Revenue Only
97,Tron,1982-07-09,,33000000.0,,33000000.0,1982-07-09,1982.0,7.0,True,False,True,Revenue Only
10419,Swing Kids,03/05/1993,,5632086.0,,5632086.0,1993-03-05,1993.0,3.0,True,False,True,Revenue Only
6471,The Jerk,1979-12-14,0,73961419.0,,73961419.0,1979-12-14,1979.0,12.0,True,False,True,Revenue Only
9442,Dead Men Don't Wear Plaid,21-05-1982,0,18196170.0,,18196170.0,1982-05-21,1982.0,5.0,True,False,True,Revenue Only
87,Indiana Jones and the Temple of Doom,1984-05-23,,333000000.0,,333000000.0,1984-05-23,1984.0,5.0,True,False,True,Revenue Only
11497,All Dogs Go to Heaven,1989-11-17,0,27100027.0,,27100027.0,1989-11-17,1989.0,11.0,True,False,True,Revenue Only
14367,Adventures in Babysitting,01-07-1987,,34368475.0,,34368475.0,1987-01-07,1987.0,1.0,True,False,True,Revenue Only
11814,Weird Science,01-08-1985,,38934048.0,,38934048.0,1985-01-08,1985.0,1.0,True,False,True,Revenue Only
4978,An American Tail,1986-11-21,0,84542002.0,,84542002.0,1986-11-21,1986.0,11.0,True,False,True,Revenue Only
10380,An American Tail: Fievel Goes West,1991-11-21,0,40766041.0,,40766041.0,1991-11-21,1991.0,11.0,True,False,True,Revenue Only
11522,Pretty in Pink,28-02-1986,0,40471663.0,,40471663.0,1986-02-28,1986.0,2.0,True,False,True,Revenue Only
11557,St. Elmo's Fire,06/20/1985,0,37803872.0,,37803872.0,1985-06-20,1985.0,6.0,True,False,True,Revenue Only
37530,House II: The Second Story,14-05-1987,0,7800000.0,,7800000.0,1987-05-14,1987.0,5.0,True,False,True,Revenue Only
21661,Air Bud: Golden Receiver,08/14/1998,0,10224116.0,,10224116.0,1998-08-14,1998.0,8.0,True,False,True,Revenue Only
9320,The Avengers,08/13/1998,,48585416.0,,48585416.0,1998-08-13,1998.0,8.0,True,False,True,Revenue Only
33644,How Stella Got Her Groove Back,08/14/1998,,37672350.0,,37672350.0,1998-08-14,1998.0,8.0,True,False,True,Revenue Only
805,Rosemary's Baby,06/12/1968,0,33395426.0,,33395426.0,1968-06-12,1968.0,6.0,True,False,True,Revenue Only
77469,Your Friends & Neighbors,02/04/1998,0,4710749.0,,4710749.0,1998-02-04,1998.0,2.0,True,False,True,Revenue Only
17915,Dance with Me,08/21/1998,0,15.0,,15.0,1998-08-21,1998.0,8.0,True,False,True,Revenue Only
573,Frenzy,25-05-1972,0,12600000.0,,12600000.0,1972-05-25,1972.0,5.0,True,False,True,Revenue Only
51942,I Married a Strange Person!,08/28/1998,,203.0,,203.0,1998-08-28,1998.0,8.0,True,False,True,Revenue Only
46702,Why Do Fools Fall In Love,28-08-1998,0,12413650.0,,12413650.0,1998-08-28,1998.0,8.0,True,False,True,Revenue Only
11462,Suspicion,11/14/1941,,4500000.0,,4500000.0,1941-11-14,1941.0,11.0,True,False,True,Revenue Only
31641,Digging to China,07/07/1997,0,33556.0,,33556.0,1997-07-07,1997.0,7.0,True,False,True,Revenue Only
21873,My Bodyguard,11-07-1980,,22482952.0,,22482952.0,1980-11-07,1980.0,11.0,True,False,True,Revenue Only
3525,Working Girl,20-12-1988,,103173635.0,,103173635.0,1988-12-20,1988.0,12.0,True,False,True,Revenue Only
2321,Married to the Mob,1988-08-19,,21486757.0,,21486757.0,1988-08-19,1988.0,8.0,True,False,True,Revenue Only
2028,Say Anything...,04/14/1989,0,20036737.0,,20036737.0,1989-04-14,1989.0,4.0,True,False,True,Revenue Only
11597,Toys,12/18/1992,0,23278931.0,,23278931.0,1992-12-18,1992.0,12.0,True,False,True,Revenue Only
47947,Young Doctors in Love,16-07-1982,0,30688860.0,,30688860.0,1982-07-16,1982.0,7.0,True,False,True,Revenue Only
14347,Blame It on Rio,02/17/1984,0,18600000.0,,18600000.0,1984-02-17,1984.0,2.0,True,False,True,Revenue Only
18169,About Last Night...,1986-07-02,0,38702310.0,,38702310.0,1986-07-02,1986.0,7.0,True,False,True,Revenue Only
11082,The Seventh Sign,04/01/1988,0,18875011.0,,18875011.0,1988-04-01,1988.0,4.0,True,False,True,Revenue Only
2109,Rush Hour,09/18/1998,0,244386864.0,,244386864.0,1998-09-18,1998.0,9.0,True,False,True,Revenue Only
72987,A Soldier's Daughter Never Cries,09/18/1998,0,1782005.0,,1782005.0,1998-09-18,1998.0,9.0,True,False,True,Revenue Only
24016,The Sheltering Sky,10/24/1990,,2075084.0,,2075084.0,1990-10-24,1990.0,10.0,True,False,True,Revenue Only
14785,Bandit Queen,09/09/1994,0,399.0,,399.0,1994-09-09,1994.0,9.0,True,False,True,Revenue Only
14794,If....,1968-12-19,0,500000.0,,500000.0,1968-12-19,1968.0,12.0,True,False,True,Revenue Only
10403,The Player,1992-04-03,0,21706101.0,,21706101.0,1992-04-03,1992.0,4.0,True,False,True,Revenue Only
162,Edward Scissorhands,05-12-1990,0,53000000.0,,53000000.0,1990-05-12,1990.0,5.0,True,False,True,Revenue Only
28134,The Impostors,1998-05-18,0,2197921.0,,2197921.0,1998-05-18,1998.0,5.0,True,False,True,Revenue Only
9429,A Night at the Roxbury,01-10-1998,,30331165.0,,30331165.0,1998-01-10,1998.0,1.0,True,False,True,Revenue Only
1890,Children of a Lesser God,09/13/1986,0,31853080.0,,31853080.0,1986-09-13,1986.0,9.0,True,False,True,Revenue Only
11932,Bride of Chucky,10/16/1998,,50671850.0,,50671850.0,1998-10-16,1998.0,10.0,True,False,True,Revenue Only
1808,Velvet Goldmine,1998-10-23,,1053788.0,,1053788.0,1998-10-23,1998.0,10.0,True,False,True,Revenue Only
297,Meet Joe Black,1998-11-12,0,142940100.0,,142940100.0,1998-11-12,1998.0,11.0,True,False,True,Revenue Only
10002,Mona Lisa,13-06-1986,0,5794184.0,,5794184.0,1986-06-13,1986.0,6.0,True,False,True,Revenue Only
41817,Heart Condition,1990-02-02,0,4100000.0,,4100000.0,1990-02-02,1990.0,2.0,True,False,True,Revenue Only
19426,Nights of Cabiria,03-10-1957,0,752045.0,,752045.0,1957-03-10,1957.0,3.0,True,False,True,Revenue Only
14444,The Rugrats Movie,1998-11-20,,100491683.0,,100491683.0,1998-11-20,1998.0,11.0,True,False,True,Revenue Only
244,King Kong,1933-04-07,0,10000000.0,,10000000.0,1933-04-07,1933.0,4.0,True,False,True,Revenue Only
10730,King Kong,09/08/1976,0,90614445.0,,90614445.0,1976-09-08,1976.0,9.0,True,False,True,Revenue Only
11532,The Emerald Forest,1985-06-26,0,24467000.0,,24467000.0,1985-06-26,1985.0,6.0,True,False,True,Revenue Only
9749,Fletch,31-05-1985,0,59612888.0,,59612888.0,1985-05-31,1985.0,5.0,True,False,True,Revenue Only
13698,Gung Ho,13-03-1986,0,36611610.0,,36611610.0,1986-03-13,1986.0,3.0,True,False,True,Revenue Only
10157,Police Academy 2: Their First Assignment,28-03-1985,0,55600000.0,,55600000.0,1985-03-28,1985.0,3.0,True,False,True,Revenue Only
12118,Police Academy 3: Back in Training,1986-03-20,0,43579163.0,,43579163.0,1986-03-20,1986.0,3.0,True,False,True,Revenue Only
10587,Police Academy 4: Citizens on Patrol,02-04-1987,0,28061343.0,,28061343.0,1987-02-04,1987.0,2.0,True,False,True,Revenue Only
11825,Police Academy 5: Assignment Miami Beach,1988-03-17,0,19510371.0,,19510371.0,1988-03-17,1988.0,3.0,True,False,True,Revenue Only
11895,Police Academy 6: City Under Siege,09-03-1989,0,11567217.0,,11567217.0,1989-09-03,1989.0,9.0,True,False,True,Revenue Only
8879,Pale Rider,06/28/1985,0,41410568.0,,41410568.0,1985-06-28,1985.0,6.0,True,False,True,Revenue Only
10303,The Jewel of the Nile,1985-12-04,0,96773200.0,,96773200.0,1985-12-04,1985.0,12.0,True,False,True,Revenue Only
10328,Cocoon,1985-06-21,,85313124.0,,85313124.0,1985-06-21,1985.0,6.0,True,False,True,Revenue Only
11285,Cocoon: The Return,09/13/1988,0,25024919.0,,25024919.0,1988-09-13,1988.0,9.0,True,False,True,Revenue Only
1374,Rocky IV,1985-11-21,0,300473716.0,,300473716.0,1985-11-21,1985.0,11.0,True,False,True,Revenue Only
15596,Back to School,1986-06-13,,91258000.0,,91258000.0,1986-06-13,1986.0,6.0,True,False,True,Revenue Only
44326,Extremities,1986-08-22,0,13418091.0,,13418091.0,1986-08-22,1986.0,8.0,True,False,True,Revenue Only
1885,The Karate Kid,1984-06-22,0,90815558.0,,90815558.0,1984-06-22,1984.0,6.0,True,False,True,Revenue Only
10495,"The Karate Kid, Part III",06/29/1989,0,38956288.0,,38956288.0,1989-06-29,1989.0,6.0,True,False,True,Revenue Only
16885,The General,05/01/1998,0,1214198.0,,1214198.0,1998-05-01,1998.0,5.0,True,False,True,Revenue Only
9422,A Civil Action,05-03-1998,,56702901.0,,56702901.0,1998-05-03,1998.0,5.0,True,False,True,Revenue Only
10368,Tea with Mussolini,03/25/1999,,21001563.0,,21001563.0,1999-03-25,1999.0,3.0,True,False,True,Revenue Only
24086,The Boy Who Could Fly,08/15/1986,0,7177431.0,,7177431.0,1986-08-15,1986.0,8.0,True,False,True,Revenue Only
9426,The Fly,08/15/1986,0,60629159.0,,60629159.0,1986-08-15,1986.0,8.0,True,False,True,Revenue Only
10344,The Fly II,10-02-1989,,38903179.0,,38903179.0,1989-10-02,1989.0,10.0,True,False,True,Revenue Only
25018,Leatherface: Texas Chainsaw Massacre III,01/12/1990,0,5765562.0,,5765562.0,1990-01-12,1990.0,1.0,True,False,True,Revenue Only
12151,Ruthless People,1986-06-26,0,71624879.0,,71624879.0,1986-06-26,1986.0,6.0,True,False,True,Revenue Only
25438,Trick or Treat,24-10-1986,0,6797218.0,,6797218.0,1986-10-24,1986.0,10.0,True,False,True,Revenue Only
33278,Deadly Friend,10/10/1986,0,8988731.0,,8988731.0,1986-10-10,1986.0,10.0,True,False,True,Revenue Only
274253,Belizaire the Cajun,13-06-1986,0,1.0,,1.0,1986-06-13,1986.0,6.0,True,False,True,Revenue Only
